txn_id,customer_id,txn_type,amount,txn_time,status
TXN0004985,CUST00386,transfer,6735.35,2025-08-29 22:02:02,failed
TXN0004986,CUST00386,online fraud,99064.85,2025-03-21 14:58:02,success
TXN0004987,CUST00037,ATM withdrawal,31314.25,2025-03-30 16:33:02,success
TXN0004988,CUST00037,transfer,13369.91,2025-04-29 19:21:02,success
TXN0004989,CUST00037,online purchase,30295.33,2025-07-29 21:13:02,success
TXN0004990,CUST00037,ATM withdrawal,24178.89,2024-12-18 20:46:02,success
TXN0004991,CUST00037,transfer,21808.93,2025-10-25 16:24:02,success
TXN0004992,CUST00026,withdrawal,41620.78,2025-08-01 12:53:02,success
TXN0004993,CUST00026,withdrawal,28686.32,2025-03-18 21:44:02,success
TXN0004994,CUST00026,withdrawal,7049.07,2024-11-24 19:40:02,success
TXN0004995,CUST00026,transfer,37896.36,2025-07-28 00:49:02,success
TXN0004996,CUST00026,deposit,43896.51,2024-12-14 16:59:02,success
TXN0004997,CUST00346,online fraud,67480.15,2025-10-20 09:23:02,success
TXN0004998,CUST00346,ATM withdrawal,12546.9,2025-11-10 08:13:02,success
TXN0004999,CUST00346,ATM withdrawal,45105.84,2025-07-25 10:25:02,success
TXN0005000,CUST00346,online purchase,13482.83,2025-07-29 20:41:02,success
TXN0005001,CUST00346,online fraud,165157.63,2025-06-02 02:47:02,success
TXN0005002,CUST00346,ATM withdrawal,1078.63,2024-11-13 03:40:02,success
TXN0005003,CUST00346,online purchase,21328.73,2025-08-19 20:26:02,success
TXN0005004,CUST00346,deposit,23546.49,2025-05-18 15:14:02,success
TXN0005005,CUST00346,online purchase,23411.71,2024-11-14 09:58:02,success
TXN0005006,CUST00070,transfer,45655.16,2025-10-28 01:22:02,success
TXN0005007,CUST00070,deposit,13339.3,2024-11-17 18:31:02,success
TXN0005008,CUST00070,ATM withdrawal,3422.6,2025-03-03 04:15:02,success
TXN0005009,CUST00070,ATM withdrawal,34711.42,2024-12-25 22:47:02,failed
TXN0005010,CUST00070,online fraud,158626.04,2025-01-03 04:34:02,failed
TXN0005011,CUST00070,online purchase,33734.93,2025-05-31 02:19:02,success
TXN0005012,CUST00070,ATM withdrawal,28842.37,2025-03-13 18:18:02,success
TXN0005013,CUST00413,ATM withdrawal,42499.91,2025-09-12 06:42:02,success
TXN0005014,CUST00413,withdrawal,1399.92,2025-07-22 12:20:02,success
TXN0005015,CUST00413,online fraud,84116.54,2025-05-30 11:42:02,failed
TXN0005016,CUST00413,withdrawal,15644.4,2025-09-13 15:35:02,success
TXN0005017,CUST00413,ATM withdrawal,10886.54,2025-07-22 07:23:02,success
TXN0005018,CUST00413,transfer,28430.11,2025-11-08 03:54:02,success
TXN0005019,CUST00413,online purchase,10128.63,2025-05-12 12:13:02,success
TXN0005020,CUST00413,transfer,5260.51,2025-10-02 00:49:02,success
TXN0005021,CUST00413,withdrawal,45238.82,2025-07-27 06:25:02,success
TXN0005022,CUST00413,online purchase,47070.27,2025-09-15 00:29:02,success
TXN0005023,CUST00413,withdrawal,13210.97,2025-05-22 12:01:02,success
TXN0005024,CUST00413,online purchase,39432.04,2025-07-16 05:49:02,success
TXN0005025,CUST00413,ATM withdrawal,12417.32,2025-04-26 23:03:02,success
TXN0005026,CUST00413,online purchase,1686.99,2025-04-07 18:29:02,success
TXN0005027,CUST00413,withdrawal,6362.48,2025-03-04 20:09:02,success
TXN0005028,CUST00413,deposit,16621.76,2025-09-07 16:31:02,success
TXN0005029,CUST00413,transfer,10352.65,2025-07-30 06:33:02,success
TXN0005030,CUST00413,deposit,7994.82,2025-04-17 04:14:02,success
TXN0005031,CUST00205,online fraud,69465.18,2025-07-26 02:32:02,failed
TXN0005032,CUST00205,online fraud,108827.99,2025-01-03 01:07:02,failed
TXN0005033,CUST00205,online fraud,196561.08,2025-08-18 06:29:02,failed
TXN0005034,CUST00205,ATM withdrawal,34636.97,2024-11-24 05:14:02,success
TXN0005035,CUST00205,transfer,4673.11,2024-11-11 13:00:02,success
TXN0005036,CUST00205,withdrawal,48017.12,2025-10-15 08:19:02,success
TXN0005037,CUST00205,online fraud,82656.72,2024-11-17 23:31:02,failed
TXN0005038,CUST00205,online fraud,71418.08,2025-06-02 10:49:02,failed
TXN0005039,CUST00205,transfer,40682.23,2025-03-30 15:44:02,success
TXN0005040,CUST00205,withdrawal,15571.36,2025-06-11 08:49:02,success
TXN0005041,CUST00205,transfer,48682.01,2024-11-20 20:48:02,success
TXN0005042,CUST00205,withdrawal,19424.6,2025-07-06 11:01:02,success
TXN0005043,CUST00205,withdrawal,24517.43,2025-02-06 23:57:02,success
TXN0005044,CUST00205,transfer,22856.12,2024-11-28 02:56:02,success
TXN0005045,CUST00205,transfer,37236.89,2024-12-22 23:08:02,success
TXN0005046,CUST00205,transfer,31073.56,2025-03-10 21:54:02,success
TXN0005047,CUST00205,withdrawal,25614.96,2024-11-25 13:02:02,success
TXN0005048,CUST00205,ATM withdrawal,43313.93,2025-06-21 23:13:02,success
TXN0005049,CUST00205,online fraud,103274.57,2025-06-07 20:55:02,failed
TXN0005050,CUST00205,online fraud,102856.37,2025-08-20 10:51:02,success
TXN0005051,CUST00205,online fraud,110651.38,2025-07-27 05:27:02,failed
TXN0005052,CUST00205,ATM withdrawal,4725.47,2025-01-18 13:07:02,success
TXN0005053,CUST00205,ATM withdrawal,6921.59,2025-07-16 03:58:02,success
TXN0005054,CUST00205,withdrawal,44502.38,2025-05-14 20:44:02,success
TXN0005055,CUST00048,ATM withdrawal,20489.0,2024-12-22 02:24:02,success
TXN0005056,CUST00048,withdrawal,10549.28,2025-06-04 05:49:02,success
TXN0005057,CUST00048,deposit,30985.08,2024-11-18 17:38:02,success
TXN0005058,CUST00048,deposit,14365.3,2025-06-07 06:11:02,success
TXN0005059,CUST00048,withdrawal,7008.69,2025-11-04 04:20:02,success
TXN0005060,CUST00048,withdrawal,7397.56,2025-02-02 12:09:02,success
TXN0005061,CUST00048,transfer,11043.53,2025-09-19 20:22:02,success
TXN0005062,CUST00048,ATM withdrawal,43272.97,2025-03-10 05:35:02,success
TXN0005063,CUST00048,online fraud,72090.99,2025-03-26 19:24:02,failed
TXN0005064,CUST00048,deposit,7276.82,2025-08-08 01:05:02,failed
TXN0005065,CUST00048,online fraud,88996.72,2025-03-21 07:43:02,failed
TXN0005066,CUST00048,online fraud,141326.15,2025-04-07 06:54:02,failed
TXN0005067,CUST00048,transfer,37050.42,2025-04-22 00:15:02,success
TXN0005068,CUST00048,online purchase,29527.73,2025-01-10 07:01:02,success
TXN0005069,CUST00048,withdrawal,36766.89,2025-02-27 14:54:02,success
TXN0005070,CUST00048,ATM withdrawal,31974.74,2024-12-30 00:29:02,failed
TXN0005071,CUST00048,withdrawal,30905.01,2025-06-20 02:21:02,success
TXN0005072,CUST00165,deposit,21789.26,2025-07-27 18:56:02,failed
TXN0005073,CUST00165,deposit,15551.69,2025-10-04 13:11:02,success
TXN0005074,CUST00165,withdrawal,36060.47,2025-04-19 15:32:02,success
TXN0005075,CUST00165,online fraud,62915.39,2025-06-11 19:35:02,failed
TXN0005076,CUST00165,withdrawal,2983.92,2025-03-14 09:41:02,success
TXN0005077,CUST00165,transfer,24024.72,2025-05-16 06:35:02,success
TXN0005078,CUST00165,transfer,26447.81,2025-02-12 22:32:02,success
TXN0005079,CUST00165,withdrawal,45834.8,2025-06-20 20:09:02,success
TXN0005080,CUST00165,online fraud,63799.32,2025-03-09 06:40:02,failed
TXN0005081,CUST00165,transfer,19107.75,2025-03-28 16:53:02,success
TXN0005082,CUST00165,online fraud,61754.12,2025-07-08 02:37:02,failed
TXN0005083,CUST00165,ATM withdrawal,7943.41,2025-01-15 09:24:02,success
TXN0005084,CUST00165,transfer,38130.01,2025-03-12 17:44:02,success
TXN0005085,CUST00165,ATM withdrawal,44525.48,2025-01-23 13:01:02,success
TXN0005086,CUST00165,deposit,42094.96,2025-05-14 00:22:02,success
TXN0005087,CUST00165,withdrawal,35475.55,2025-04-14 03:19:02,failed
TXN0005088,CUST00165,ATM withdrawal,24370.52,2024-12-10 13:12:02,success
TXN0005089,CUST00165,ATM withdrawal,12042.1,2025-08-01 13:14:02,success
TXN0005090,CUST00165,ATM withdrawal,44008.38,2025-10-11 10:23:02,success
TXN0005091,CUST00165,online fraud,170918.39,2025-08-02 09:23:02,failed
TXN0005092,CUST00165,transfer,49016.5,2024-12-13 21:24:02,success
TXN0005093,CUST00165,online fraud,167264.17,2025-06-23 17:36:02,success
TXN0005094,CUST00165,withdrawal,40800.03,2025-03-12 00:38:02,success
TXN0005095,CUST00165,ATM withdrawal,48113.5,2025-04-18 09:32:02,success
TXN0005096,CUST00165,deposit,49867.32,2025-09-04 11:26:02,failed
TXN0005097,CUST00177,ATM withdrawal,30555.17,2025-08-01 09:09:02,success
TXN0005098,CUST00177,deposit,48849.93,2025-07-03 08:08:02,success
TXN0005099,CUST00177,transfer,12793.11,2025-06-01 18:52:02,success
TXN0005100,CUST00177,online fraud,132717.98,2025-09-21 22:23:02,success
TXN0005101,CUST00177,transfer,6418.91,2024-11-28 23:55:02,success
TXN0005102,CUST00177,deposit,24789.13,2025-04-24 03:24:02,success
TXN0005103,CUST00177,transfer,27971.93,2025-09-13 04:40:02,success
TXN0005104,CUST00177,ATM withdrawal,14614.01,2025-01-28 12:08:02,success
TXN0005105,CUST00177,transfer,27715.49,2025-06-27 07:09:02,success
TXN0005106,CUST00177,online fraud,122819.57,2025-03-26 07:29:02,failed
TXN0005107,CUST00177,deposit,2392.46,2024-11-30 08:07:02,success
TXN0005108,CUST00177,ATM withdrawal,32397.45,2025-07-18 10:29:02,success
TXN0005109,CUST00177,online purchase,29232.02,2025-04-23 12:19:02,success
TXN0005110,CUST00177,transfer,18138.22,2024-12-23 16:52:02,success
TXN0005111,CUST00177,transfer,2449.73,2025-03-31 03:26:02,success
TXN0005112,CUST00177,withdrawal,6350.28,2025-06-20 19:44:02,success
TXN0005113,CUST00177,deposit,2219.22,2025-05-24 08:02:02,success
TXN0005114,CUST00177,online purchase,11120.54,2025-06-28 13:32:02,success
TXN0005115,CUST00177,online purchase,11321.63,2025-06-18 10:11:02,success
TXN0005116,CUST00177,online fraud,199640.13,2025-06-23 02:17:02,failed
TXN0005117,CUST00177,deposit,9718.27,2024-11-22 16:35:02,success
TXN0005118,CUST00177,online fraud,126386.55,2025-08-17 04:33:02,failed
TXN0005119,CUST00177,transfer,40774.14,2025-09-01 15:09:02,success
TXN0005120,CUST00177,deposit,42889.23,2025-07-04 10:28:02,success
TXN0005121,CUST00177,withdrawal,39128.94,2025-05-13 22:43:02,success
TXN0005122,CUST00177,online fraud,113367.87,2025-09-28 01:27:02,failed
TXN0005123,CUST00114,ATM withdrawal,1708.32,2025-07-31 23:33:02,success
TXN0005124,CUST00114,online purchase,37905.81,2025-03-06 16:01:02,success
TXN0005125,CUST00114,online fraud,119506.53,2025-03-05 22:32:02,failed
TXN0005126,CUST00114,ATM withdrawal,38036.81,2025-07-07 17:26:02,success
TXN0005127,CUST00114,transfer,19400.04,2025-10-03 15:21:02,success
TXN0005128,CUST00114,withdrawal,20038.61,2025-03-24 00:33:02,success
TXN0005129,CUST00114,online purchase,29827.61,2025-07-05 17:43:02,success
TXN0005130,CUST00114,online fraud,184032.55,2025-02-12 16:36:02,success
TXN0005131,CUST00114,ATM withdrawal,41702.88,2025-01-14 06:08:02,success
TXN0005132,CUST00114,deposit,43743.79,2025-03-07 14:18:02,success
TXN0005133,CUST00114,transfer,14019.78,2025-06-02 17:47:02,success
TXN0005134,CUST00114,online purchase,37208.84,2025-05-23 00:02:02,success
TXN0005135,CUST00114,online purchase,34313.84,2025-02-21 10:20:02,success
TXN0005136,CUST00114,online purchase,40461.81,2025-03-21 03:01:02,success
TXN0005137,CUST00114,transfer,9756.57,2025-08-18 00:54:02,success
TXN0005138,CUST00114,ATM withdrawal,37648.74,2025-10-05 06:57:02,success
TXN0005139,CUST00114,transfer,4766.62,2025-05-07 01:08:02,success
TXN0005140,CUST00114,ATM withdrawal,47641.3,2025-02-16 06:09:02,success
TXN0005141,CUST00383,transfer,25042.22,2025-04-26 22:35:02,success
TXN0005142,CUST00383,deposit,34396.73,2025-05-27 09:19:02,success
TXN0005143,CUST00383,ATM withdrawal,32118.56,2025-06-17 10:17:02,success
TXN0005144,CUST00383,ATM withdrawal,1192.07,2025-10-06 00:06:02,success
TXN0005145,CUST00383,deposit,48907.4,2025-02-06 23:44:02,success
TXN0005146,CUST00383,transfer,3642.62,2024-12-16 14:45:02,success
TXN0005147,CUST00383,online fraud,80021.78,2025-03-08 22:28:02,failed
TXN0005148,CUST00383,deposit,37087.56,2025-03-09 04:33:02,success
TXN0005149,CUST00383,online fraud,63281.79,2025-08-01 11:03:02,success
TXN0005150,CUST00383,withdrawal,11939.49,2025-07-01 15:51:02,success
TXN0005151,CUST00383,online purchase,38946.2,2025-06-16 18:40:02,success
TXN0005152,CUST00383,online purchase,2981.22,2025-07-30 05:48:02,success
TXN0005153,CUST00383,online purchase,30551.5,2025-03-19 19:16:02,success
TXN0005154,CUST00383,online purchase,5584.22,2025-01-19 04:24:02,success
TXN0005155,CUST00383,withdrawal,258.0,2025-10-10 13:14:02,success
TXN0005156,CUST00383,withdrawal,28423.46,2025-09-28 08:23:02,success
TXN0005157,CUST00383,ATM withdrawal,13032.27,2025-11-09 22:53:02,success
TXN0005158,CUST00383,deposit,2651.18,2025-08-23 04:29:02,success
TXN0005159,CUST00176,online fraud,110502.57,2025-09-19 04:46:02,failed
TXN0005160,CUST00176,online purchase,6647.29,2025-10-14 18:11:02,success
TXN0005161,CUST00176,deposit,45109.67,2025-03-03 13:15:02,success
TXN0005162,CUST00176,online purchase,16394.44,2025-09-26 14:05:02,success
TXN0005163,CUST00176,online purchase,18675.72,2025-10-04 06:04:02,success
TXN0005164,CUST00176,withdrawal,25671.24,2025-03-02 04:26:02,success
TXN0005165,CUST00176,deposit,21235.08,2025-10-14 23:07:02,success
TXN0005166,CUST00176,online fraud,87452.19,2025-07-01 19:04:02,failed
TXN0005167,CUST00176,online purchase,33770.34,2025-09-21 14:50:02,success
TXN0005168,CUST00176,ATM withdrawal,7330.95,2025-10-02 23:52:02,success
TXN0005169,CUST00176,transfer,47724.06,2024-12-22 07:08:02,success
TXN0005170,CUST00176,online fraud,115015.63,2025-08-11 06:43:02,failed
TXN0005171,CUST00176,online purchase,11022.23,2025-06-27 19:52:02,success
TXN0005172,CUST00176,ATM withdrawal,40560.72,2025-10-02 14:37:02,success
TXN0005173,CUST00176,online purchase,12918.64,2025-03-30 07:49:02,success
TXN0005174,CUST00176,transfer,18163.9,2025-03-02 11:30:02,success
TXN0005175,CUST00176,transfer,44665.97,2025-07-06 06:28:02,success
TXN0005176,CUST00176,ATM withdrawal,23042.46,2025-01-15 03:23:02,success
TXN0005177,CUST00176,ATM withdrawal,45709.15,2025-03-11 06:12:02,success
TXN0005178,CUST00367,online purchase,38224.75,2025-03-26 08:18:02,success
TXN0005179,CUST00367,deposit,46009.27,2024-12-12 10:36:02,success
TXN0005180,CUST00367,withdrawal,10230.76,2025-09-29 14:58:02,success
TXN0005181,CUST00367,ATM withdrawal,31830.22,2024-12-27 04:53:02,success
TXN0005182,CUST00367,online fraud,183981.67,2025-03-28 09:48:02,success
TXN0005183,CUST00367,withdrawal,25575.22,2024-12-01 17:08:02,success
TXN0005184,CUST00367,deposit,6875.74,2025-06-17 05:12:02,success
TXN0005185,CUST00367,deposit,8999.35,2025-01-15 14:14:02,success
TXN0005186,CUST00367,transfer,23984.91,2025-11-04 15:00:02,success
TXN0005187,CUST00367,online purchase,11849.44,2025-04-18 19:29:02,success
TXN0005188,CUST00367,transfer,21108.96,2025-05-22 19:21:02,success
TXN0005189,CUST00367,transfer,18566.36,2025-02-12 02:44:02,success
TXN0005190,CUST00367,transfer,30726.22,2025-09-19 22:00:02,success
TXN0005191,CUST00367,withdrawal,32290.84,2024-12-22 19:27:02,success
TXN0005192,CUST00367,online fraud,166571.17,2025-02-21 03:22:02,failed
TXN0005193,CUST00367,withdrawal,5982.47,2025-03-08 18:48:02,success
TXN0005194,CUST00367,withdrawal,1895.43,2025-05-03 11:09:02,success
TXN0005195,CUST00367,withdrawal,3143.7,2025-05-04 12:48:02,success
TXN0005196,CUST00367,withdrawal,23777.45,2025-07-04 04:13:02,success
TXN0005197,CUST00367,ATM withdrawal,46008.39,2024-11-19 07:18:02,failed
TXN0005198,CUST00367,online fraud,183765.72,2025-05-06 09:37:02,success
TXN0005199,CUST00367,deposit,46124.63,2025-06-08 17:43:02,success
TXN0005200,CUST00367,withdrawal,12721.48,2025-06-14 01:06:02,success
TXN0005201,CUST00367,online fraud,86698.34,2025-03-16 03:00:02,failed
TXN0005202,CUST00367,deposit,22052.8,2025-06-05 00:36:02,success
TXN0005203,CUST00367,online purchase,10529.64,2025-01-24 08:47:02,success
TXN0005204,CUST00367,withdrawal,22196.62,2025-02-01 14:17:02,success
TXN0005205,CUST00367,ATM withdrawal,15618.23,2025-01-14 05:01:02,success
TXN0005206,CUST00329,transfer,24534.53,2025-04-06 03:59:02,success
TXN0005207,CUST00329,deposit,4560.76,2025-08-08 00:08:02,success
TXN0005208,CUST00329,online fraud,120572.28,2025-09-22 19:56:02,failed
TXN0005209,CUST00329,transfer,254.74,2025-07-05 07:15:02,success
TXN0005210,CUST00329,online purchase,41618.11,2025-03-13 19:02:02,success
TXN0005211,CUST00329,online fraud,127495.53,2025-05-24 02:10:02,failed
TXN0005212,CUST00329,ATM withdrawal,45905.44,2025-06-20 09:20:02,success
TXN0005213,CUST00329,transfer,11365.32,2024-11-11 12:12:02,success
TXN0005214,CUST00329,ATM withdrawal,34900.47,2025-03-16 15:36:02,success
TXN0005215,CUST00329,online fraud,99537.22,2025-01-09 14:45:02,failed
TXN0005216,CUST00329,transfer,11715.95,2024-12-14 11:28:02,success
TXN0005217,CUST00329,ATM withdrawal,968.45,2025-02-03 15:47:02,success
TXN0005218,CUST00329,withdrawal,32595.47,2025-10-27 08:19:02,success
TXN0005219,CUST00397,withdrawal,31560.8,2025-07-18 07:06:02,success
TXN0005220,CUST00397,withdrawal,49178.45,2025-06-03 18:17:02,success
TXN0005221,CUST00397,ATM withdrawal,8650.41,2025-02-24 07:35:02,success
TXN0005222,CUST00397,deposit,28874.28,2025-05-03 04:40:02,success
TXN0005223,CUST00397,transfer,18885.14,2024-11-27 03:43:02,failed
TXN0005224,CUST00139,withdrawal,44906.88,2025-01-19 07:06:02,success
TXN0005225,CUST00139,deposit,11872.58,2025-01-28 12:32:02,success
TXN0005226,CUST00139,online purchase,733.78,2025-01-02 18:13:02,success
TXN0005227,CUST00139,online purchase,14818.91,2025-07-06 00:58:02,success
TXN0005228,CUST00139,ATM withdrawal,35582.55,2025-05-19 14:52:02,failed
TXN0005229,CUST00425,ATM withdrawal,939.6,2025-01-27 19:36:02,success
TXN0005230,CUST00425,deposit,44291.27,2025-03-01 23:54:02,success
TXN0005231,CUST00425,online fraud,142784.84,2024-12-18 16:51:02,failed
TXN0005232,CUST00425,transfer,40912.87,2025-04-14 12:06:02,success
TXN0005233,CUST00425,transfer,7620.13,2025-05-19 16:51:02,success
TXN0005234,CUST00425,transfer,18753.04,2025-10-01 13:10:02,success
TXN0005235,CUST00425,deposit,19550.29,2025-09-27 17:42:02,success
TXN0005236,CUST00425,ATM withdrawal,14297.44,2025-07-28 11:54:02,success
TXN0005237,CUST00425,online purchase,44230.01,2024-11-12 17:07:02,success
TXN0005238,CUST00425,online purchase,25305.98,2025-09-03 12:28:02,success
TXN0005239,CUST00425,transfer,48378.59,2025-04-09 13:09:02,success
TXN0005240,CUST00425,online fraud,117769.22,2025-07-21 08:06:02,failed
TXN0005241,CUST00425,online purchase,25277.02,2025-08-24 19:45:02,success
TXN0005242,CUST00425,online purchase,45910.98,2025-05-23 12:53:02,success
TXN0005243,CUST00425,online fraud,111191.01,2025-05-09 20:21:02,failed
TXN0005244,CUST00425,transfer,34751.89,2025-01-04 07:44:02,success
TXN0005245,CUST00425,withdrawal,45604.39,2025-11-02 01:52:02,success
TXN0005246,CUST00285,withdrawal,47593.32,2024-11-26 10:13:02,success
TXN0005247,CUST00285,online fraud,170619.38,2025-07-10 07:39:02,failed
TXN0005248,CUST00285,transfer,6165.15,2025-11-05 21:02:02,success
TXN0005249,CUST00285,deposit,28921.35,2025-09-04 02:02:02,success
TXN0005250,CUST00285,deposit,1295.07,2025-09-26 18:06:02,success
TXN0005251,CUST00285,deposit,9976.65,2025-01-30 22:12:02,failed
TXN0005252,CUST00285,withdrawal,33250.46,2024-11-18 11:47:02,failed
TXN0005253,CUST00285,withdrawal,31082.88,2024-12-27 14:30:02,success
TXN0005254,CUST00285,transfer,25337.05,2025-01-03 19:32:02,success
TXN0005255,CUST00285,ATM withdrawal,43759.46,2025-04-10 20:26:02,success
TXN0005256,CUST00285,transfer,22082.02,2025-06-10 17:48:02,success
TXN0005257,CUST00285,withdrawal,37789.12,2025-04-06 15:11:02,success
TXN0005258,CUST00285,online fraud,169112.61,2024-11-26 23:59:02,failed
TXN0005259,CUST00497,online purchase,29167.92,2025-06-06 09:59:02,success
TXN0005260,CUST00497,online fraud,104756.84,2025-10-30 02:07:02,success
TXN0005261,CUST00497,ATM withdrawal,11339.61,2025-11-07 01:55:02,success
TXN0005262,CUST00497,transfer,40153.4,2025-02-27 19:46:02,success
TXN0005263,CUST00497,transfer,45801.7,2024-12-10 19:14:02,success
TXN0005264,CUST00497,online purchase,33019.09,2025-09-17 16:17:02,success
TXN0005265,CUST00497,deposit,8142.4,2025-07-17 05:22:02,success
TXN0005266,CUST00497,online fraud,55609.27,2025-07-17 13:50:02,success
TXN0005267,CUST00497,online fraud,115678.83,2025-10-29 12:47:02,failed
TXN0005268,CUST00497,ATM withdrawal,22812.78,2025-10-28 04:11:02,success
TXN0005269,CUST00497,transfer,23025.35,2025-04-24 08:55:02,success
TXN0005270,CUST00497,transfer,43308.93,2024-11-27 20:42:02,success
TXN0005271,CUST00497,withdrawal,2408.28,2024-11-25 06:43:02,success
TXN0005272,CUST00497,online purchase,20110.81,2025-05-23 07:06:02,success
TXN0005273,CUST00497,ATM withdrawal,37478.6,2025-02-18 00:28:02,success
TXN0005274,CUST00497,transfer,30136.99,2025-10-29 03:01:02,success
TXN0005275,CUST00497,online purchase,33325.74,2024-12-14 16:03:02,success
TXN0005276,CUST00497,online fraud,86214.36,2025-02-05 11:12:02,failed
TXN0005277,CUST00497,online fraud,53095.05,2025-10-11 04:17:02,success
TXN0005278,CUST00497,ATM withdrawal,44252.44,2025-05-01 09:17:02,success
TXN0005279,CUST00474,deposit,30927.69,2025-04-10 02:53:02,success
TXN0005280,CUST00474,online purchase,26964.37,2025-06-22 14:33:02,success
TXN0005281,CUST00474,online purchase,17039.24,2025-07-23 04:37:02,success
TXN0005282,CUST00474,online purchase,49625.04,2025-05-02 05:26:02,success
TXN0005283,CUST00474,withdrawal,4096.12,2025-07-07 23:23:02,success
TXN0005284,CUST00474,withdrawal,25792.32,2025-09-21 07:45:02,success
TXN0005285,CUST00411,online fraud,192281.95,2025-06-25 11:08:02,success
TXN0005286,CUST00411,online fraud,111134.59,2024-12-10 17:39:02,failed
TXN0005287,CUST00411,deposit,44338.4,2025-05-05 23:14:02,success
TXN0005288,CUST00411,ATM withdrawal,24105.85,2025-06-24 17:19:02,success
TXN0005289,CUST00411,online fraud,70497.49,2025-08-31 10:51:02,failed
TXN0005290,CUST00411,transfer,38209.18,2025-10-01 13:11:02,success
TXN0005291,CUST00411,withdrawal,3313.41,2025-01-04 23:13:02,success
TXN0005292,CUST00411,deposit,27212.2,2025-09-25 06:11:02,success
TXN0005293,CUST00411,ATM withdrawal,4187.41,2025-03-01 08:26:02,success
TXN0005294,CUST00411,online fraud,170242.35,2025-08-20 01:51:02,failed
TXN0005295,CUST00411,transfer,37844.57,2025-10-30 11:27:02,success
TXN0005296,CUST00411,transfer,22069.11,2024-11-20 06:48:02,success
TXN0005297,CUST00411,deposit,30617.04,2024-11-27 13:42:02,success
TXN0005298,CUST00411,ATM withdrawal,42494.46,2025-08-14 01:27:02,success
TXN0005299,CUST00411,online fraud,145047.24,2025-07-05 06:52:02,failed
TXN0005300,CUST00411,ATM withdrawal,49041.99,2025-06-28 16:06:02,success
TXN0005301,CUST00411,withdrawal,35439.42,2025-02-23 17:31:02,success
TXN0005302,CUST00411,ATM withdrawal,37237.86,2025-01-21 19:02:02,success
TXN0005303,CUST00411,withdrawal,20399.1,2024-12-23 13:18:02,success
TXN0005304,CUST00411,ATM withdrawal,41875.94,2024-11-11 00:13:02,success
TXN0005305,CUST00411,online purchase,16125.49,2024-12-27 09:51:02,success
TXN0005306,CUST00411,transfer,37898.68,2025-03-27 11:22:02,success
TXN0005307,CUST00411,transfer,454.93,2024-11-28 18:18:02,success
TXN0005308,CUST00411,deposit,6991.34,2025-11-04 19:25:02,success
TXN0005309,CUST00411,transfer,17622.63,2025-08-04 19:23:02,success
TXN0005310,CUST00411,ATM withdrawal,33694.37,2025-03-22 23:35:02,success
TXN0005311,CUST00411,deposit,12622.35,2025-03-05 20:39:02,success
TXN0005312,CUST00411,withdrawal,9426.35,2025-06-19 18:26:02,success
TXN0005313,CUST00411,online purchase,9019.95,2025-04-28 22:09:02,success
TXN0005314,CUST00411,ATM withdrawal,41087.75,2025-08-25 07:40:02,success
TXN0005315,CUST00027,withdrawal,21067.95,2025-07-04 14:30:02,success
TXN0005316,CUST00027,deposit,38871.09,2025-04-09 18:19:02,success
TXN0005317,CUST00027,online purchase,40641.42,2025-08-11 05:48:02,success
TXN0005318,CUST00027,deposit,10229.81,2025-01-24 06:01:02,success
TXN0005319,CUST00027,online fraud,114658.52,2025-01-31 15:58:02,success
TXN0005320,CUST00027,withdrawal,15212.64,2025-08-13 09:45:02,success
TXN0005321,CUST00027,online purchase,28219.35,2025-11-03 02:55:02,success
TXN0005322,CUST00027,deposit,28210.09,2025-04-16 02:13:02,success
TXN0005323,CUST00027,ATM withdrawal,1602.7,2024-12-18 04:12:02,success
TXN0005324,CUST00027,transfer,7810.5,2024-12-16 19:24:02,success
TXN0005325,CUST00027,online purchase,38310.78,2025-11-07 19:32:02,success
TXN0005326,CUST00027,withdrawal,31969.47,2025-03-14 00:08:02,success
TXN0005327,CUST00027,withdrawal,36558.25,2025-10-02 12:57:02,success
TXN0005328,CUST00027,transfer,21023.03,2025-08-29 11:37:02,success
TXN0005329,CUST00027,deposit,23213.4,2025-09-02 13:51:02,success
TXN0005330,CUST00027,withdrawal,2109.84,2024-11-15 13:05:02,success
TXN0005331,CUST00027,online purchase,3072.59,2025-09-10 20:36:02,success
TXN0005332,CUST00027,online fraud,73050.92,2025-09-08 04:25:02,failed
TXN0005333,CUST00027,online fraud,65179.33,2025-08-11 16:31:02,success
TXN0005334,CUST00027,transfer,2290.15,2025-03-02 14:52:02,success
TXN0005335,CUST00027,deposit,7524.01,2025-09-18 09:04:02,failed
TXN0005336,CUST00027,transfer,25141.93,2025-05-04 12:00:02,success
TXN0005337,CUST00027,deposit,11783.25,2025-04-01 12:14:02,success
TXN0005338,CUST00027,online purchase,35452.63,2025-04-29 19:54:02,success
TXN0005339,CUST00027,online purchase,13199.75,2025-02-03 03:14:02,success
TXN0005340,CUST00027,withdrawal,33072.24,2025-07-06 23:13:02,success
TXN0005341,CUST00027,deposit,45281.77,2025-03-07 01:27:02,success
TXN0005342,CUST00027,withdrawal,34006.66,2025-06-19 11:22:02,success
TXN0005343,CUST00317,ATM withdrawal,18172.54,2025-09-07 09:07:02,success
TXN0005344,CUST00317,online purchase,7541.03,2025-05-31 08:36:02,success
TXN0005345,CUST00317,online purchase,29141.24,2024-12-12 10:49:02,success
